gene_id,sf1,sf2,sf3,sl1,sl2,sl3
PEQU_03330,3046,4348,4599,5737,6564,5270
PEQU_03337,79,54,30,14,55,28
PEQU_03336,0,11,0,0,0,0
PEQU_03335,0,0,0,0,0,0
PEQU_03334,0,0,0,0,0,0
PEQU_03338,18,28,70,77,125,64
PEQU_02684,2697,2799,1409,167,198,190
PEQU_02685,137,82,106,0,0,0
PEQU_02686,710,989,536,538,607,435
PEQU_02680,12,1,2,4,0,4
PEQU_02681,15,81,10,283,366,236
PEQU_02682,46,36,61,76,59,75
PEQU_02689,233,510,180,12,0,4
PEQU_35828,0,0,0,0,0,0
PEQU_35829,0,0,0,0,2,0
PEQU_35822,72,162,174,242,261,198
PEQU_35820,888,1383,1134,2140,2451,1956
PEQU_35826,773,1166,1005,2487,2373,2288
PEQU_35825,0,0,0,0,0,0
PEQU_01793,49,75,107,500,536,377
PEQU_01792,857,1394,756,876,825,764
PEQU_01797,165,183,201,4338,4994,3622
PEQU_01796,165,185,181,358,291,339
PEQU_12089,5,47,46,30,31,16
PEQU_01794,20,15,25,120,153,84
PEQU_12085,0,6,11,18,20,9
PEQU_01798,17960,20765,16156,20008,20144,17690
PEQU_12082,3,0,0,0,0,0
PEQU_12081,0,0,0,0,0,0
PEQU_12080,41,51,52,157,148,163
PEQU_22949,404,543,373,434,453,420
PEQU_22948,9,0,0,0,0,0
PEQU_22947,0,3,3,0,6,0
PEQU_22946,440,623,255,437,445,298
PEQU_22940,535,714,533,1275,1282,1012
PEQU_22943,663,632,602,462,604,460
PEQU_22942,689,960,700,1098,842,957
PEQU_17567,0,0,4,8,0,0
PEQU_17566,231,355,257,175,154,187
PEQU_01247,155,148,81,140,135,106
PEQU_17564,8,36,25,8,17,10
PEQU_17563,6416,11893,9124,5066,6025,5176
PEQU_17562,126,110,110,173,177,140
PEQU_01243,294,558,569,740,642,548
PEQU_17560,0,0,0,0,0,0
PEQU_06048,17,54,29,38,13,38
PEQU_06049,9,20,44,179,145,165
PEQU_40508,0,0,0,0,0,0
PEQU_29823,135,149,141,255,293,243
PEQU_23939,0,0,0,0,0,0
PEQU_29821,0,0,0,0,0,0
PEQU_23948,0,0,0,0,0,0
PEQU_23241,7,5,2,2,3,3
PEQU_06041,194,230,164,210,235,269
PEQU_23240,445,697,440,1003,932,800
PEQU_23243,0,0,0,0,5,3
PEQU_16668,0,0,0,0,0,0
PEQU_23245,1798,3135,2092,2611,2244,2166
PEQU_21412,18,10,53,41,46,60
PEQU_21413,0,2,0,0,4,0
PEQU_21410,0,0,0,0,0,0
PEQU_21411,0,0,0,2,4,1
PEQU_21416,0,0,0,0,0,0
PEQU_21417,71,115,75,473,530,432
PEQU_21414,4027,4908,5182,9345,9007,7240
PEQU_21415,4,0,0,0,4,0
PEQU_21418,44,88,41,40,108,39
PEQU_21419,3,4,16,6,9,0
PEQU_13026,59,70,52,40,33,39
PEQU_13027,1338,1227,1049,1083,1447,1274
PEQU_14036,0,0,2,0,0,0
PEQU_13022,2496,2285,2106,2482,2405,2045
PEQU_14031,16,21,5,7,8,13
PEQU_14032,295,277,178,195,207,184
PEQU_14033,24,36,52,14,9,37
PEQU_14039,0,0,0,0,0,0
PEQU_13028,0,0,0,5,10,4
PEQU_13029,16,16,8,0,20,0
PEQU_23304,2485,3717,2661,5891,6162,5372
PEQU_23305,36,10,6,40,41,58
PEQU_23306,578,858,560,1668,2120,1584
PEQU_23300,0,0,0,0,0,0
PEQU_23301,239,322,200,127,143,148
PEQU_23302,0,0,0,0,1,0
PEQU_39259,3468,6214,3000,4879,5778,4581
PEQU_23308,79,97,21,47,110,64
PEQU_23309,0,0,0,0,0,0
PEQU_16665,45,0,15,0,0,0
PEQU_15489,2685,3951,2825,5037,5340,4732
PEQU_10647,178,399,239,189,202,139
PEQU_10646,0,2,0,10,8,6
PEQU_10645,26,5,10,0,10,16
PEQU_10643,185,403,244,401,442,362
PEQU_10642,385,541,418,1761,1826,1363
PEQU_10641,104,177,202,381,421,288
PEQU_10640,0,0,0,0,0,0
PEQU_10648,951,1409,1183,842,789,789
PEQU_10019,239,293,210,309,341,259
PEQU_34960,0,0,0,0,0,0
PEQU_34961,324,314,258,452,470,404
PEQU_25469,23,60,41,55,49,67
PEQU_34963,0,0,0,0,0,0
PEQU_34964,0,0,0,0,0,0
PEQU_34966,13,40,46,26,52,24
PEQU_34967,4,0,0,0,0,0
PEQU_25463,473,754,402,4739,5425,4186
PEQU_10012,929,1028,625,1312,1298,1207
PEQU_25461,535,507,507,558,560,574
PEQU_25460,113,103,53,56,84,111
PEQU_25465,724,1246,845,557,528,584
PEQU_25464,0,0,0,0,0,0
PEQU_12869,762,1421,915,1562,1490,1369
PEQU_12868,66,74,37,387,328,277
PEQU_05071,8,15,2,30,14,5
PEQU_12861,0,0,0,0,0,0
PEQU_40866,12290,15078,10408,12466,10309,9705
PEQU_12863,138,159,139,119,82,64
PEQU_12862,89,140,84,91,83,55
PEQU_12865,0,14,0,0,6,0
PEQU_12864,23,24,19,33,29,23
PEQU_12867,514,493,249,841,838,703
PEQU_12866,180,299,222,1814,1036,859
PEQU_05074,8,44,44,45,49,45
PEQU_05075,494,906,806,475,405,571
PEQU_20455,0,0,0,0,0,0
PEQU_20457,4191,8290,4226,2855,2806,2321
PEQU_20456,7,2,5,9,11,18
PEQU_20451,1356,3685,1741,488,566,498
PEQU_20450,1044,1199,785,475,590,414
PEQU_15079,45,73,34,33,12,6
PEQU_20452,38,121,16,36,26,39
PEQU_15077,4,6,8,1,1,3
PEQU_15074,373,1587,1946,1994,2075,1680
PEQU_20459,5,3,0,0,2,0
PEQU_15072,1172,2485,2085,2702,2984,2609
PEQU_15071,74,182,50,14,18,17
PEQU_15070,126,364,151,16,33,28
PEQU_05079,0,22,13,0,0,0
PEQU_25799,308,690,733,1720,1700,1490
PEQU_25798,0,0,0,14,7,7
PEQU_22169,763,486,472,6055,6354,5160
PEQU_25795,0,0,0,0,0,4
PEQU_25794,7,13,25,5,2,2
PEQU_22165,4196,4226,2969,3454,3809,2925
PEQU_25796,2215,1648,1150,7077,8197,7124
PEQU_25791,173,372,549,1221,1210,1092
PEQU_25790,438,656,539,494,596,499
PEQU_25793,584,681,336,383,419,339
PEQU_25792,1289,2049,1232,1706,1951,1798
PEQU_11514,146,212,181,846,700,541
PEQU_11516,0,0,0,0,0,0
PEQU_11517,0,0,0,0,0,0
PEQU_11510,302,321,321,563,587,466
PEQU_11511,314,634,298,569,390,508
PEQU_11513,48,85,78,345,481,326
PEQU_11518,4,0,32,0,0,12
PEQU_11519,1572,2763,1925,3678,4208,3320
PEQU_27108,9,13,22,51,39,55
PEQU_27102,169,337,195,0,7,6
PEQU_27103,533,528,313,357,374,304
PEQU_27100,13144,26896,15214,117,259,308
PEQU_27101,50,185,70,0,3,5
PEQU_27106,219,98,38,65,134,80
PEQU_27107,9196,5125,1368,453,629,379
PEQU_27104,0,0,0,0,0,0
PEQU_27105,1724,1658,1232,849,924,836
PEQU_33758,1173,1328,933,1099,1174,936
PEQU_33756,0,0,0,0,0,0
PEQU_33757,0,0,0,0,0,0
PEQU_33754,1384,1824,1148,2046,1755,1459
PEQU_33755,0,0,0,0,0,0
PEQU_33752,2956,6876,3482,1464,1762,1461
PEQU_33751,133,107,106,81,52,68
PEQU_26471,0,0,0,0,0,0
PEQU_26470,885,1084,830,1134,1039,817
PEQU_26473,59,27,12,23,32,25
PEQU_26472,0,14,18,0,0,0
PEQU_26475,0,0,0,0,0,0
PEQU_14853,363,488,704,315,375,472
PEQU_14850,1481,2172,1587,1383,1498,1421
PEQU_26476,0,0,0,0,0,0
PEQU_14858,5,8,19,7,7,4
PEQU_14859,1088,1746,1293,2184,2277,2012
PEQU_39619,5,3,9,3,8,6
PEQU_39618,32,56,8,4,2,8
PEQU_39614,0,0,0,0,0,0
PEQU_39617,0,0,0,0,0,0
PEQU_39616,0,0,0,0,0,0
PEQU_39611,80,77,124,295,343,227
PEQU_39610,147,152,95,148,387,171
PEQU_31440,0,0,0,0,0,0
PEQU_31441,0,0,0,0,0,0
PEQU_31442,372,467,360,338,365,300
PEQU_31446,0,0,0,0,0,0
PEQU_05843,52,37,66,0,9,0
PEQU_37727,0,0,0,0,0,0
PEQU_32930,0,0,0,0,0,0
PEQU_37723,624,702,587,333,361,239
PEQU_37722,188,207,90,278,248,172
PEQU_32937,0,0,0,0,0,0
PEQU_37720,353,610,349,1232,1390,1132
PEQU_32939,157,174,67,342,396,297
PEQU_37729,8,9,6,4,4,5
PEQU_37728,0,0,0,0,0,0
PEQU_09077,28,78,169,198,254,129
PEQU_41049,2,5,8,1,6,19
PEQU_34192,0,0,0,0,0,0
PEQU_09072,32,42,27,62,103,46
PEQU_09073,7,12,47,44,85,16
PEQU_34197,33,26,6,68,30,47
PEQU_34196,0,0,0,0,0,0
PEQU_41043,0,0,0,0,0,0
PEQU_34198,0,0,0,0,0,0
PEQU_41041,0,0,3,3,9,6
PEQU_28445,0,0,0,0,0,0
PEQU_28442,24,0,34,8,4,0
PEQU_28443,5,0,3,9,18,4
PEQU_41045,186,269,242,71,85,82
PEQU_41044,5,16,5,55,37,29
PEQU_17008,1134,1293,1166,1119,1076,871
PEQU_17009,109,137,125,479,513,327
PEQU_17005,1197,1783,1424,1652,1727,1415
PEQU_17007,0,0,0,0,0,0
PEQU_17001,164,390,96,824,1009,644
PEQU_17002,0,8,6,10,28,12
PEQU_17003,822,1244,1069,1274,1456,1326
PEQU_08677,15,17,3,40,33,32
PEQU_08676,262,232,146,332,474,245
PEQU_08675,0,0,0,0,0,0
PEQU_08674,960,1244,713,874,959,734
PEQU_08673,157,309,146,0,0,0
PEQU_08672,1037,373,746,47,48,55
PEQU_08671,32,72,38,91,134,114
PEQU_08670,76,201,98,220,224,241
PEQU_08679,2383,4200,2681,4272,4355,4031
PEQU_08678,118,147,199,364,333,350
PEQU_04167,713,1213,796,707,1067,850
PEQU_04166,115,95,19,39,71,29
PEQU_04165,57,93,99,3,1,1
PEQU_04164,59,149,89,174,201,158
PEQU_04163,612,770,387,646,774,512
PEQU_04162,0,0,0,0,0,0
PEQU_04160,21,20,27,54,54,47
PEQU_04169,258,182,76,236,361,269
PEQU_04168,10806,15081,11819,20921,22335,18687
PEQU_26066,6052,7524,4415,11622,10137,8771
PEQU_40798,281,245,396,62462,76789,65682
PEQU_40799,380,438,75,0,0,4
PEQU_40790,2,8,12,0,0,0
PEQU_40791,35,62,59,488,461,339
PEQU_40792,0,1,11,0,0,0
PEQU_40793,0,0,0,0,0,0
PEQU_40794,222,683,282,305,408,234
PEQU_40795,16,115,47,0,0,0
PEQU_40796,3,25,12,18,26,16
PEQU_40797,94,114,68,29,40,35
PEQU_38989,35,53,34,76,63,74
PEQU_38986,225,546,316,40,32,18
PEQU_38984,0,0,0,0,2,0
PEQU_38985,49,128,112,220,203,167
PEQU_38982,0,0,0,0,0,0
PEQU_38983,0,0,0,15,6,25
PEQU_38980,108,92,125,177,176,144
PEQU_38981,58,64,26,45,62,28
PEQU_36138,0,0,0,0,0,0
PEQU_36135,0,0,0,0,0,0
PEQU_36134,28,30,26,55,32,26
PEQU_36137,0,0,0,0,0,0
PEQU_36136,0,4,0,19,23,26
PEQU_36133,212,237,203,294,281,275
PEQU_26064,0,0,0,0,0,0
PEQU_22597,0,0,0,0,0,0
PEQU_37263,0,0,0,0,0,0
PEQU_37266,3,27,4,2,2,0
PEQU_37264,0,0,0,0,0,0
PEQU_37265,28,8,17,4,8,9
PEQU_37268,388,462,266,303,298,230
PEQU_37269,1,6,4,7,12,4
PEQU_41825,92,145,111,11,14,19
PEQU_41824,158,353,330,464,447,300
PEQU_41826,32,0,10,17,39,38
PEQU_41821,157,336,217,120,109,130
PEQU_41820,0,2,0,2,4,0
PEQU_41823,72,90,179,450,474,376
PEQU_41822,2185,2833,1837,4485,4079,3736
PEQU_41829,106,150,257,507,475,409
PEQU_41828,90,144,106,161,158,80
PEQU_15158,323,498,179,685,886,806
PEQU_15159,0,0,0,0,0,0
PEQU_04981,0,0,0,0,0,0
PEQU_04980,0,0,0,0,0,0
PEQU_04983,0,0,0,0,0,0
PEQU_04982,0,0,0,0,0,0
PEQU_04985,84,65,63,41,57,40
PEQU_04987,103,89,140,198,190,190
PEQU_04989,1,0,0,4,6,3
PEQU_04988,1109,1425,1007,1643,1603,1372
PEQU_38207,0,0,0,0,0,0
PEQU_38206,0,0,0,0,0,0
PEQU_20578,0,0,0,0,0,0
PEQU_38203,103,87,66,366,347,366
PEQU_15157,1,0,0,0,0,0
PEQU_29180,476,901,673,4482,5544,4055
PEQU_38208,276,488,252,586,556,489
PEQU_29182,472,1191,539,125,131,89
PEQU_09451,52,46,60,59,60,68
PEQU_09452,0,9,9,42,68,54
PEQU_06851,1226,1407,1344,1561,1503,1366
PEQU_06850,0,0,0,0,0,0
PEQU_29454,0,0,0,0,0,0
PEQU_06852,118,73,50,41,32,12
PEQU_29452,0,0,0,0,0,0
PEQU_29453,0,0,0,0,0,0
PEQU_06857,9,30,48,114,79,55
PEQU_06856,1556,1293,878,1089,1027,1018
PEQU_06859,28,29,61,112,102,66
PEQU_06858,298,278,204,744,833,632
PEQU_12511,1249,1825,1140,1486,1611,1322
PEQU_17746,0,0,0,0,0,0
PEQU_12513,799,650,540,583,627,523
PEQU_19987,3622,5146,3263,65,82,42
PEQU_19986,316,400,152,185,199,210
PEQU_19985,61,92,67,159,163,92
PEQU_19984,443,818,477,312,343,251
PEQU_19982,903,911,845,2324,2492,2091
PEQU_19981,719,661,418,692,607,552
PEQU_19980,69,73,52,269,317,269
PEQU_35242,25,60,52,194,361,242
PEQU_35243,0,0,0,0,0,0
PEQU_35246,0,0,0,0,0,0
PEQU_35247,571,1000,795,1390,1506,1265
PEQU_19989,30,47,35,13,45,22
PEQU_19988,1867,2267,1639,1469,1315,1172
PEQU_39558,1477,1323,1046,85,100,94
PEQU_39559,59,134,49,1,2,0
PEQU_39552,74,222,124,228,271,236
PEQU_39553,43,122,59,6,14,9
PEQU_39551,248,332,235,676,627,664
PEQU_39556,0,3,0,0,0,0
PEQU_39554,13,4,31,34,31,6
PEQU_00189,636,1041,719,1321,1214,1216
PEQU_00188,1078,1388,954,2271,2297,1935
PEQU_00184,128,124,212,1945,2051,1888
PEQU_00181,6,3,5,1,1,2
PEQU_00180,348,344,237,241,235,121
PEQU_00183,50,71,42,111,200,144
PEQU_22369,9,14,0,4,12,0
PEQU_08904,479,626,416,792,720,852
PEQU_22365,4,2,3,5,4,0
PEQU_22364,140,176,93,129,172,132
PEQU_22366,65,52,93,38,49,81
PEQU_22361,372,450,492,574,587,681
PEQU_08907,4962,3665,3936,70142,78246,65826
PEQU_19363,36,27,28,162,263,229
PEQU_19361,160,154,122,12,32,14
PEQU_08906,72,131,100,211,166,145
PEQU_19367,35,35,56,53,58,53
PEQU_19366,151,144,102,255,271,196
PEQU_19365,631,828,614,1007,1024,775
PEQU_19369,275,359,230,1010,1112,733
PEQU_19368,567,692,605,431,429,390
PEQU_08900,0,8,0,0,0,0
PEQU_03988,23,37,35,271,263,196
PEQU_03989,0,4,4,0,3,0
PEQU_08903,60,65,52,78,48,62
PEQU_03980,881,1204,786,1291,1494,1155
PEQU_03981,4,6,0,0,0,0
PEQU_03982,233,1147,385,103,57,82
PEQU_03983,0,0,0,0,3,0
PEQU_03986,180,215,139,50,99,84
PEQU_03987,130,132,156,262,316,202
PEQU_01858,182,61,85,0,7,4
PEQU_01859,8,5,10,6,0,0
PEQU_01851,422,742,343,79,60,76
PEQU_01852,12,20,5,4,5,0
PEQU_01853,0,0,0,0,0,0
PEQU_01855,405,1150,613,312,276,319
PEQU_01856,739,735,489,1096,1152,961
PEQU_01857,733,330,327,14,0,15
PEQU_00729,0,0,0,0,0,0
PEQU_00728,608,1439,1159,400,646,356
PEQU_00721,0,0,0,0,0,0
PEQU_00720,82,52,53,4,4,16
PEQU_00722,0,0,0,0,0,0
PEQU_00725,0,0,0,0,0,0
PEQU_00724,0,0,0,0,0,0
PEQU_00727,65,99,38,388,469,429
PEQU_03026,309,294,187,1694,2066,1565
PEQU_08538,232,326,264,619,669,631
PEQU_08539,8,55,39,0,0,0
PEQU_08534,34,33,27,55,91,46
PEQU_08535,0,0,0,0,0,0
PEQU_08537,2141,5504,3148,1887,1689,1560
PEQU_08530,0,0,0,0,0,0
PEQU_08532,3679,3304,3187,2165,2198,1834
PEQU_41235,41,20,25,40,34,22
PEQU_21184,1669,2410,1162,5219,5652,4609
PEQU_21185,949,1102,1159,1089,1403,1198
PEQU_23979,0,0,0,0,0,0
PEQU_21187,1702,2029,1827,2322,2196,1708
PEQU_21180,122,244,176,78,84,84
PEQU_21181,1686,2529,1594,2412,2370,2083
PEQU_21182,99,80,77,8,5,10
PEQU_21183,166,249,196,265,304,251
PEQU_23973,0,2,0,0,0,0
PEQU_23972,253,919,414,248,222,171
PEQU_23971,0,0,0,0,0,0
PEQU_23970,206,251,103,19,45,32
PEQU_23977,17,2,14,83,35,206
PEQU_21189,7,3,3,0,0,0
PEQU_23974,0,0,0,0,0,0
PEQU_06073,930,350,723,1852,2339,1512
PEQU_06072,773,350,636,1504,1646,1075
PEQU_06071,1284,1351,930,1127,1151,1031
PEQU_06070,158,158,129,517,470,368
PEQU_06077,774,1511,1853,2110,2396,2261
PEQU_06076,50,62,55,21,17,21
PEQU_06078,0,0,0,0,0,0
PEQU_02763,125,185,162,234,206,212
PEQU_02762,1374,2043,1441,2943,3250,2784
PEQU_02761,0,0,0,0,0,0
PEQU_02760,0,0,0,0,0,0
PEQU_02767,1800,2835,1781,1335,1452,1067
PEQU_02766,298,334,229,561,702,674
PEQU_02765,404,539,279,265,134,215
PEQU_02764,49,50,65,113,116,78
PEQU_02769,185,100,96,135,137,151
PEQU_02768,678,448,433,896,821,828
PEQU_10027,0,0,0,0,0,0
PEQU_10026,1130,1812,1385,2510,2767,2364
PEQU_10025,0,0,0,5,14,13
PEQU_10020,60,69,67,127,124,171
PEQU_14917,27,23,20,2,8,2
PEQU_14916,0,0,0,0,0,0
PEQU_14915,334,415,252,249,287,177
PEQU_14913,239,837,690,355,339,239
PEQU_14912,911,1601,1126,1356,1172,1250
PEQU_14911,1940,2387,1701,3061,2983,2427
PEQU_14910,387,432,388,722,465,492
PEQU_14919,146,175,328,820,860,535
PEQU_14918,458,641,490,521,603,469
PEQU_20275,1614,1871,2219,1871,2346,2096
PEQU_20274,13586,15126,12938,7564,9344,10075
PEQU_20277,678,980,672,1189,1204,1215
PEQU_20276,8,9,8,75,137,62
PEQU_20271,256,592,281,30,43,32
PEQU_20273,8,4,5,0,0,6
PEQU_20272,6,31,10,0,8,0
PEQU_20279,1165,1732,1487,1358,1630,1288
PEQU_20278,29,3,20,0,0,0
PEQU_17242,4202,5613,2923,5299,5321,4734
PEQU_17243,38,11,0,0,0,0
PEQU_17240,948,2087,1639,2076,2067,1784
PEQU_17241,0,0,0,0,0,0
PEQU_17246,564,963,930,708,871,888
PEQU_17247,0,0,0,0,0,0
PEQU_17244,0,0,0,0,0,0
PEQU_17245,0,0,1,10,6,3
PEQU_17248,150,164,123,66,78,59
PEQU_11371,0,0,0,0,0,0
PEQU_11372,583,694,423,289,287,231
PEQU_11373,3535,3810,1502,2419,2597,2196
PEQU_11378,0,13,0,0,0,0
PEQU_11379,1294,1252,994,1001,1016,1055
PEQU_25980,0,0,0,0,0,0
PEQU_25981,0,0,0,0,0,0
PEQU_25982,0,0,0,0,0,0
PEQU_25983,491,569,397,851,850,791
PEQU_25984,55,104,97,301,298,212
PEQU_25986,1187,3247,1352,225,320,163
PEQU_25987,17855,22644,17622,16372,15976,15304
PEQU_25988,274,1498,573,91,86,122
PEQU_25989,701,739,498,851,972,688
PEQU_42059,0,0,7,0,0,0
PEQU_17795,846,1411,926,1189,1327,874
PEQU_17796,487,796,505,720,716,561
PEQU_17797,4,0,2,0,0,0
PEQU_17790,0,0,0,7,0,0
PEQU_17791,0,0,0,1,0,0
PEQU_12540,4548,11531,6157,3207,3663,3477
PEQU_17793,0,0,6,5,2,0
PEQU_42051,3,0,4,0,0,0
PEQU_07840,855,1623,826,789,916,858
PEQU_07843,315,648,587,1382,1547,1383
PEQU_42052,5,7,0,23,17,16
PEQU_07845,2856,2706,2490,3582,4158,3468
PEQU_17799,290,472,404,413,434,326
PEQU_12548,0,0,0,0,0,0
PEQU_12549,0,0,0,0,0,0
PEQU_14264,1466,2179,1405,4566,4870,4002
PEQU_14267,1,3,3,9,7,4
PEQU_14266,695,783,471,9512,9410,8088
PEQU_14261,264,36,18,648,800,556
PEQU_11088,1165,1314,932,202,224,174
PEQU_11089,559,895,924,396,367,382
PEQU_11086,417,646,441,633,484,454
PEQU_11084,2573,3812,2417,2257,2295,1840
PEQU_11085,401,369,415,408,467,322
PEQU_14268,0,2,2,0,5,4
PEQU_11080,474,583,447,425,390,374
PEQU_15798,0,0,0,0,0,0
PEQU_15799,36,26,36,3,0,3
PEQU_15796,621,834,707,863,948,641
PEQU_15797,650,1144,857,2626,2784,2265
PEQU_15794,8,13,15,0,2,16
PEQU_15795,243,265,382,323,383,275
PEQU_15792,42,80,49,116,151,88
PEQU_15793,21,20,24,12,6,6
PEQU_15790,599,545,340,380,398,356
PEQU_15791,62,18,15,41,44,18
PEQU_27728,0,0,2,0,2,0
PEQU_27729,0,0,0,0,0,0
PEQU_27723,187,284,174,340,335,365
PEQU_27720,2155,2981,1993,904,931,923
PEQU_27721,729,650,508,397,430,339
PEQU_27726,0,0,0,0,0,0
PEQU_27727,29,53,46,0,0,8
PEQU_27725,0,0,0,0,0,0
PEQU_36284,142,192,244,219,268,251
PEQU_16685,10,0,22,21,11,43
PEQU_16684,14,3,12,50,16,16
PEQU_16687,86,163,115,217,130,126
PEQU_16686,13,5,8,21,10,9
PEQU_16683,18,14,0,6,0,0
PEQU_16682,0,15,30,13,42,27
PEQU_16689,178,211,408,868,778,719
PEQU_16688,86,95,107,126,144,150
PEQU_21600,0,0,0,0,0,0
PEQU_15132,15,16,9,19,34,18
PEQU_15133,2056,3090,2726,2732,2912,2681
PEQU_15130,2381,3408,3071,1723,1650,1565
PEQU_15131,854,1144,806,2653,2988,2433
PEQU_15136,3330,6502,3617,9832,9644,8871
PEQU_15134,3828,1789,2640,3561,3832,2886
PEQU_15135,410,199,160,343,421,245
PEQU_23115,0,0,0,0,0,0
PEQU_23113,0,0,0,0,0,0
PEQU_16538,403,431,341,326,303,238
PEQU_16537,16,24,0,67,111,45
PEQU_16535,4,0,0,0,4,0
PEQU_16534,126,233,219,245,236,222
PEQU_16533,502,996,1487,3090,3120,2645
PEQU_16532,0,0,0,0,0,0
PEQU_16531,2,6,12,46,43,29
PEQU_16530,25,26,9,415,345,236
PEQU_10562,0,33,63,145,95,81
PEQU_10563,12,12,32,130,158,90
PEQU_10560,0,0,0,0,0,0
PEQU_10561,2,5,1,9,12,7
PEQU_10567,0,0,0,0,1,0
PEQU_10565,0,0,0,0,0,0
PEQU_10569,546,855,695,1714,1802,1601
PEQU_25619,0,0,0,0,0,0
PEQU_25612,0,0,0,0,0,0
PEQU_25613,131,39,27,0,0,8
PEQU_25614,26,11,20,7,11,24
PEQU_25615,101,3,6,30,24,30
PEQU_22644,0,0,0,0,0,0
PEQU_38366,1063,1383,1106,1611,1439,1221
PEQU_32366,0,3,0,0,3,0
PEQU_32360,563,629,375,894,1025,853
PEQU_24503,878,1110,717,639,680,505
PEQU_24502,234,195,112,518,535,534
PEQU_24501,0,0,0,0,0,0
PEQU_24500,1215,1103,841,1622,1938,1464
PEQU_29267,0,0,0,0,0,0
PEQU_38369,674,606,429,679,691,543
PEQU_09910,970,1164,954,1275,1394,1374
PEQU_09913,0,0,0,0,0,0
PEQU_09915,873,1326,1013,1905,1582,1672
PEQU_09917,0,0,0,0,0,0
PEQU_09919,284,265,228,467,395,313
PEQU_09918,0,0,0,0,0,0
PEQU_24568,0,0,0,0,0,0
PEQU_38049,0,0,0,0,0,0
PEQU_38048,0,0,0,0,0,0
PEQU_38043,373,592,346,2142,1935,1709
PEQU_38042,16,20,14,113,72,77
PEQU_38041,115,75,145,596,615,486
PEQU_24565,0,0,0,0,0,0
PEQU_38046,5,12,7,8,7,5
PEQU_24567,124,114,92,50,65,48
PEQU_38044,0,0,0,0,0,0
PEQU_33096,73,106,78,90,155,88
PEQU_33093,321,450,324,259,424,299
PEQU_30219,135,129,35,0,15,0
PEQU_30216,704,605,627,387,311,275
PEQU_30217,0,0,0,0,0,0
PEQU_30214,399,470,210,191,202,141
PEQU_33098,17,51,63,79,96,84
PEQU_30210,1504,1837,1147,1687,1581,1184
PEQU_33549,230,321,222,405,367,278
PEQU_33548,17,46,23,27,20,16
PEQU_33546,232,249,233,367,341,300
PEQU_33544,865,1194,777,1447,1349,1300
PEQU_33543,0,0,0,0,0,0
PEQU_33542,58,51,53,36,44,49
PEQU_33540,0,0,0,0,0,0
PEQU_29610,8,30,16,519,521,446
PEQU_36687,1,0,0,0,2,1
PEQU_36686,4,0,0,2,1,0
PEQU_36685,24,34,21,35,42,28
PEQU_36684,500,838,664,1188,1080,1147
PEQU_36683,0,0,0,0,0,3
PEQU_36682,1371,1637,1201,1710,1858,1772
PEQU_36681,1626,2117,1893,2099,2305,2009
PEQU_18218,0,0,0,0,0,0
PEQU_36689,0,0,0,0,0,0
PEQU_27974,87,149,104,156,137,154
PEQU_40549,7355,4011,3173,21145,23331,23303
PEQU_39798,861,1089,788,1454,1241,1024
PEQU_39799,0,0,0,0,0,0
PEQU_39790,0,3,7,63,82,51
PEQU_39791,20,38,20,67,53,26
PEQU_39792,222,221,130,225,256,242
PEQU_39793,66,178,139,366,482,407
PEQU_39794,0,4,0,0,0,0
PEQU_39795,26,25,35,40,75,36
PEQU_39796,0,0,0,0,0,0
PEQU_39797,0,0,0,0,0,0
PEQU_05771,2,10,0,0,0,0
PEQU_24012,0,0,0,0,0,0
PEQU_05119,2246,3159,2131,1084,1110,1032
PEQU_05118,3843,5929,3835,2746,3109,2678
PEQU_19292,385,468,382,245,198,154
PEQU_05115,563,756,423,820,784,598
PEQU_05114,1099,1159,696,991,996,861
PEQU_05117,376,387,213,3196,3266,3300
PEQU_05116,428,1225,459,306,457,282
PEQU_05111,0,4,18,0,12,4
PEQU_05773,47,56,84,329,318,231
PEQU_05113,217,357,252,348,322,272
PEQU_19290,1584,1817,895,2994,3285,2726
PEQU_40544,0,0,0,0,0,0
PEQU_34018,0,11,6,0,0,4
PEQU_34019,0,0,0,0,0,0
PEQU_00826,32,57,41,77,69,62
PEQU_34016,1474,1590,1463,1488,1584,1358
PEQU_34017,475,505,368,4819,5513,4556
PEQU_34010,294,302,289,701,652,508
PEQU_34011,0,4,0,0,2,0
PEQU_34012,1380,4218,2096,28,41,38
PEQU_34013,0,0,2,2,0,0
PEQU_13739,933,1175,724,1061,1368,1025
PEQU_19161,10,5,19,2,10,8
PEQU_19160,430,497,458,68,78,63
PEQU_19163,239,306,277,10,17,17
PEQU_19165,95,426,315,199,274,186
PEQU_19167,905,1754,1637,1505,1796,1363
PEQU_19166,168,454,179,281,172,228
PEQU_19169,257,119,77,22,28,18
PEQU_19168,2264,2674,2217,1882,1784,1594
PEQU_05856,12,41,8,0,20,0
PEQU_05857,0,4,0,0,0,0
PEQU_13732,246,231,300,453,383,289
PEQU_13731,744,619,512,1127,783,744
PEQU_40189,26,19,13,4,7,9
PEQU_40188,0,0,0,0,0,0
PEQU_40180,125,58,73,70,85,80
PEQU_40182,105,145,47,3,20,9
PEQU_40185,38,15,20,20,61,13
PEQU_40184,373,483,250,851,941,807
PEQU_40187,2635,2801,2019,3408,3757,2960
PEQU_40186,119,276,199,324,301,282
PEQU_08732,1698,2985,2057,2113,2255,1978
